symbol,roe_change,tagrt_change,workcap_change,eps_change
SZSE.000848_2019q1,22.6249,3.4635,238917760,-0.19
SHSE.601233_2019q1,-1.3891,22.3176,618367104,-0.87
SHSE.601228_2019q1,2.5054,4.1346,350970880,-0.077
SHSE.600728_2019q1,12.7577,17.593,-19846144,-0.0414
SHSE.600729_2019q1,16.8608,-3.9805,462941088,-0.88
SHSE.601179_2019q1,-1.171,16.2276,136937472,-0.094
SHSE.600737_2019q1,3.5626,-18.1458,558333440,-0.1476
SZSE.300244_2019q1,-5.0683,12.5733,270390400,-0.593
SHSE.600694_2019q1,5.9488,1.7131,495951360,-2.04
SZSE.300251_2019q1,-11.8464,147.6466,-489262336,-0.44
SHSE.600739_2019q1,8.1313,-48.676,1198112512,-0.0955
SZSE.300197_2019q1,-10.8859,-20.0431,334666864,-0.17
SHSE.600745_2019q1,3.0418,182.1284,-1312062976,-0.03
SHSE.600751_2019q1,1.1143,-2.1525,-5794043136,-0.0019
SHSE.600801_2019q1,-12.7468,1.0465,481064000,-2.78
SZSE.300253_2019q1,-3.4679,0.5728,42398080,-0.1539
SZSE.300199_2019q1,15.6696,-29.6793,-169460864,0.4268
SZSE.000869_2019q1,7.3056,-11.825,485256960,-0.85
SHSE.600748_2019q1,-0.2392,13.8619,-807352320,-0.27
SHSE.600754_2019q1,0.766,-5.5526,-497260416,-0.8217
SZSE.000930_2019q1,-4.033,-8.1319,359167392,-0.23
SHSE.600699_2019q1,-1.6226,9.7588,1147167232,-1.11
SHSE.600804_2019q1,-2.4371,6.8779,142300672,-0.24
SHSE.600755_2019q1,8.1838,17.8922,-86048768,-0.49
SZSE.300257_2019q1,0.0118,-5.4549,206250048,-0.1
SZSE.000877_2019q1,-8.0195,14.0464,1089801472,-1.0269
SHSE.600811_2019q1,0.0731,-78.5473,774418432,-0.1306
SZSE.300308_2019q1,-7.0746,-156.1493,1608797952,-1.14
SZSE.000932_2019q1,-25.6826,-13.5521,1724494848,-1.886
SZSE.000883_2019q1,-0.9399,18.116,3353538048,-0.216
SHSE.600757_2019q1,2.5348,-18.3822,185922560,-0.4
SZSE.000878_2019q1,7.1644,39.6193,2190649984,0.0147
SHSE.600763_2019q1,-0.9782,-3.2818,-137065484,-0.74
SZSE.300315_2019q1,60.1807,-37.7354,120684096,1.21
SHSE.600808_2019q1,-21.6406,-15.1382,453804992,-0.7618
SZSE.300316_2019q1,-3.0178,-29.7151,161427456,-0.36
SHSE.600759_2019q1,-0.8235,-46.4102,-444584192,-0.0278
SHSE.600765_2019q1,-5.571,17.0058,-40338688,-0.39
SHSE.600770_2019q1,1.1261,21.8431,131547264,-0.0214
SHSE.600820_2019q1,-1.9813,-4.627,2171512576,-0.5
SZSE.000937_2019q1,0.2014,0.1339,-212168192,-0.1805
SZSE.000887_2019q1,0.6969,-17.7028,1331731968,-0.6669
SZSE.300324_2019q1,6.3524,-27.4512,159922944,0.0635
SZSE.300274_2019q1,-2.2852,13.4227,76729856,-0.44
SHSE.600823_2019q1,-6.1834,8.5029,3830874112,-0.5701
SHSE.601326_2019q1,-2.5544,-4.8187,488482288,-0.13
SZSE.002002_2019q1,2.0035,7.0029,467138816,-0.1625
SHSE.600776_2019q1,-2.3351,-3.9721,20430336,-0.0901
SHSE.600827_2019q1,2.4479,2.3978,742770688,-0.31
SHSE.600782_2019q1,-21.0424,-6.0049,634889216,-1.6119
SHSE.600777_2019q1,-8.6929,-183.0172,137171264,-0.1122
SHSE.601333_2019q1,2.6496,-3.2526,646026060,-0.055
SZSE.300285_2019q1,-6.5839,-3.7921,55992192,-0.68
SZSE.002004_2019q1,-1.0909,-24.5361,-33129568,-0.2
SZSE.000960_2019q1,-1.2411,-15.9393,-368261120,-0.4118
SHSE.600779_2019q1,10.748,-13.3772,216638464,-0.7387
SHSE.600835_2019q1,-3.596,-1.8875,286743040,-1.01
SZSE.002013_2019q1,-6.6812,-1.7972,-263112192,-0.214
SHSE.600787_2019q1,-3.3642,23.3309,222570496,-0.2042
SZSE.000959_2019q1,-5.0168,-3.8781,-598593536,-0.4026
SZSE.300296_2019q1,-1.6471,4.4955,307952128,-0.3657
SHSE.600839_2019q1,-0.882,-0.8358,-266437632,-0.0596
SZSE.000970_2019q1,-1.7267,-9.6592,58546688,-0.1915
SZSE.300297_2019q1,-3.6452,-21.8048,-298780416,-0.28
SHSE.600845_2019q1,0.0508,18.0621,-312281856,-0.572
SHSE.600901_2019q1,-0.9336,-13.0064,0,-0.3
SZSE.000967_2019q1,-0.5094,-40.6107,200882944,-0.335
SHSE.600903_2019q1,0.6027,-5.08,-23294336,-0.15
SZSE.002019_2019q1,-2.4741,-15.2447,-96510336,-0.49
SZSE.000980_2019q1,-2.2343,1.9176,91863552,-0.34
SZSE.002030_2019q1,-0.0848,-30.8934,2460096,-0.09
SZSE.000975_2019q1,-1.821,-83.5479,170670720,-0.2474
SHSE.600862_2019q1,3.4982,9.2913,161776768,-0.138
SZSE.002028_2019q1,-4.8305,37.8729,37549824,-0.36
SZSE.000983_2019q1,2.212,3.9708,1756145152,-0.3834
SHSE.600863_2019q1,-1.0928,-2.9981,1097049600,-0.104
SHSE.600908_2019q1,0.5353,-6.8405,0,-0.43
SHSE.600859_2019q1,3.1997,-2.1652,935363120,-1.029
SHSE.600909_2019q1,10.5814,146.1708,0,-0.02
SZSE.000990_2019q1,-3.1078,-6.1592,-114089216,-0.6053
SZSE.000987_2019q1,3.4344,35.5276,0,-0.097
SZSE.300418_2019q1,12.8489,-6.939,2476871360,-0.55
SZSE.000988_2019q1,1.7923,-25.7499,399582208,-0.18
SHSE.600917_2019q1,0.068,3.5597,9285616,-0.16
SZSE.002038_2019q1,4.3759,-68.7115,203320320,-0.5416
SZSE.300376_2019q1,-5.0318,18.069,-37379104,-0.2044
SHSE.600874_2019q1,-2.575,6.2983,136237056,-0.285
SHSE.600869_2019q1,3.5988,-16.7318,138393088,-0.0325
SZSE.002051_2019q1,-3.8369,16.3062,-390893568,-0.88
SHSE.600875_2019q1,0.8814,17.4693,-229976064,-0.26
SZSE.000997_2019q1,6.7057,-10.2637,153769984,-0.3419
SZSE.300383_2019q1,0.6738,-25.8924,59672960,-0.33
SHSE.600881_2019q1,0.6657,22.7888,1628121664,0.05
SZSE.002048_2019q1,-3.4444,13.4854,173006592,-0.98
SZSE.000998_2019q1,-4.5123,-21.3628,-94322688,-0.528
SZSE.002049_2019q1,-2.547,-4.6088,83017728,-0.4629
SZSE.000999_2019q1,27.043,-17.738,1111265536,-0.27
SHSE.600879_2019q1,-1.0342,-2.9626,114355200,-0.136
SZSE.002110_2019q1,-20.8487,-14.8537,-53424128,-3.392
SHSE.600884_2019q1,-9.2756,5.0049,397030016,-0.961
SHSE.600885_2019q1,-2.7119,-12.4615,125795584,-0.73
SZSE.002056_2019q1,-5.1556,-8.5469,41583872,-0.35
SZSE.002064_2019q1,-0.8328,8.7144,-84504320,-0.2
SHSE.600939_2019q1,-4.0661,12.6581,18940672,-0.19
SZSE.002065_2019q1,-2.2334,0.8032,888970752,-0.2078
SHSE.600895_2019q1,1.0174,76.0564,-115534336,-0.24
SZSE.002118_2019q1,-5.8471,-52.8656,103892480,-0.15
SZSE.002074_2019q1,2.4231,59.3402,-305917440,-0.33
SZSE.002075_2019q1,-21.1256,-32.4698,-239355392,-0.4876
SZSE.002131_2019q1,33.0287,0.0212,1297424128,0.35
SZSE.002127_2019q1,-13.376,-176.7161,122463488,-0.31
SZSE.002128_2019q1,6.9811,-5.05,7421520128,-0.75
SZSE.300459_2019q1,4.0892,-100.8704,618604992,-0.3
SZSE.002078_2019q1,-7.7995,-7.0829,201577216,-0.71
SZSE.002129_2019q1,0.5728,-6.1846,792680960,-0.1665
SHSE.600959_2019q1,-2.05,-0.6853,75663360,-0.12
SZSE.002085_2019q1,-2.8075,-12.989,-55592960,-0.35
SHSE.600970_2019q1,-6.3402,2.0791,609414656,-0.65
SZSE.002092_2019q1,-9.6083,8.9811,-668730368,-0.9951
SZSE.002093_2019q1,0.26,-30.0947,45009920,-0.0954
SHSE.600967_2019q1,-0.1361,6.5322,216676096,-0.239
SZSE.002152_2019q1,1.4399,-0.3804,163213824,-0.2
SZSE.002203_2019q1,1.2309,-45.8617,-176115584,-0.3671
SZSE.300529_2019q1,3.3376,1.4234,109091456,-0.66
SZSE.002155_2019q1,-1.9017,28.9328,63858976,-0.18
SHSE.600985_2019q1,-3.2008,-46.7108,-1227747328,-1.25
SZSE.002212_2019q1,-10.2629,-15.584,126767616,-0.5
SZSE.002221_2019q1,2.9429,2.2572,-28309504,-0.4429
SHSE.600996_2019q1,-2.3487,-15.1118,1973465248,-0.25
SZSE.002217_2019q1,-4.5354,-22.128,-53124096,-0.36
SZSE.002223_2019q1,4.0189,-2.7965,198805504,-0.48
SZSE.002174_2019q1,-8.6281,-14.7096,1207040448,-0.95
SZSE.002180_2019q1,-13.5387,-1.1211,-2082080128,-0.8126
SZSE.002176_2019q1,46.629,-12.407,-132164410,1.15
SHSE.601611_2019q1,-2.8408,42.1187,2411046528,-0.27
SZSE.002233_2019q1,-1.5687,-32.6939,284387072,-1.0881
SZSE.002183_2019q1,-0.5173,-16.584,800328960,-0.07
SHSE.601608_2019q1,-0.7172,6.1513,-161906048,-0.0168
SHSE.601615_2019q1,-6.9806,202.745,1379731968,-0.35
SZSE.002191_2019q1,4.4401,9.5239,211129088,-0.3196
SZSE.002242_2019q1,-3.8084,1.9881,230900096,-0.78
SZSE.002244_2019q1,1.9143,-99.7716,3095064576,-0.26
SZSE.002195_2019q1,2.367,178.7344,375295488,-0.22
SZSE.002250_2019q1,9.8713,27.1487,58345408,0.12
SZSE.002302_2019q1,-7.3749,-2.0639,37316608,-0.27
SZSE.002249_2019q1,29.4138,6.9573,99971584,0.99
SZSE.002266_2019q1,1.8584,-17.0164,124942592,-0.04
SZSE.002317_2019q1,1.1998,-17.4091,444739456,-0.39
SZSE.002268_2019q1,-10.0177,23.9895,-106547712,-0.2379
SZSE.002273_2019q1,-7.201,23.853,-11283840,-0.48
SHSE.601598_2019q1,-2.898,-2.6925,570954752,-0.37
SZSE.002280_2019q1,12.9922,-9.7973,574144960,0.32
SZSE.002281_2019q1,-2.7974,-7.2718,78791168,-0.43
SZSE.002340_2019q1,-1.3624,-25.978,161959936,-0.15
SZSE.002285_2019q1,-9.8823,-2.2821,350624256,-0.21
SHSE.601717_2019q1,5.538,-90.9472,-26676736,-0.262
SHSE.601718_2019q1,0.7264,-6.4013,236628992,0.024
SZSE.002353_2019q1,-2.3155,-13.9102,160021504,-0.52
SHSE.601678_2019q1,-2.852,-16.3758,-47192096,-0.36
SZSE.002407_2019q1,2.7127,-2.5203,72023872,-0.04
SZSE.002358_2019q1,-1.0847,-2.9629,-313645568,-0.24
SZSE.002408_2019q1,-1.8307,101.3124,-92823936,-0.36
SZSE.002414_2019q1,-3.3282,12.7242,76425728,-0.202
SHSE.601689_2019q1,-4.7648,-34.3714,-64879360,-0.88
SZSE.002371_2019q1,-4.5782,-19.0201,191672448,-0.4667
SZSE.002366_2019q1,1.8057,19.7996,109604928,-0.27
SZSE.002416_2019q1,9.3949,-24.7471,206081536,0.1508
SZSE.002372_2019q1,-14.5847,0.8076,127414656,-0.65
SHSE.601801_2019q1,0.0993,-5.5937,214537216,-0.41
SZSE.001872_2019q1,6.8056,-4.2135,-4771196096,-0.154
SZSE.002368_2019q1,-8.8485,-4.0837,-15994432,-0.7345
SZSE.002423_2019q1,8.6557,11.2423,12301138688,0.3615
SZSE.002373_2019q1,-4.3242,-8.7535,275540736,-0.44
SZSE.002419_2019q1,4.2926,-4.0709,376438888,-0.4922
SZSE.002424_2019q1,0.4367,-17.4307,431585408,-0.29
SZSE.002375_2019q1,-0.529,3.8589,-93896192,-0.22
SHSE.601699_2019q1,2.3434,2.4782,1351433984,-0.6
SZSE.002426_2019q1,-0.0303,-37.6479,298957792,0.1606
SZSE.002382_2019q1,-2.6129,48.8092,224035136,-0.37
SHSE.601811_2019q1,-1.3695,-3.5759,279761664,-0.5845
SZSE.002434_2019q1,1.8371,7.9744,-70719328,-0.17
SZSE.002384_2019q1,-0.7036,-2.3822,372257664,-0.38
SZSE.002390_2019q1,27.4677,-6.3549,-201788672,0.84
SZSE.002385_2019q1,-6.6605,-14.8101,213178752,-0.13
SZSE.002440_2019q1,-4.6759,6.2372,358597632,-0.91
SZSE.002437_2019q1,4.8717,-75.2195,218023936,-0.0184
SZSE.002387_2019q1,-10.9802,-3703.9156,-1183210880,-0.3119
SZSE.002439_2019q1,-21.4586,7.9656,115319296,-0.675
SZSE.002444_2019q1,-2.2297,26.4211,6049536,-0.53
SZSE.002500_2019q1,6.4781,-47.3822,0,0.0113
SZSE.002503_2019q1,1.2334,-39.6117,42070528,-0.09
SZSE.002399_2019q1,23.1179,-62.6845,-245730240,-0.0876
SZSE.002505_2019q1,15.5753,-12.8563,200205440,0.1295
SZSE.002507_2019q1,-5.7203,-22.1188,127523840,-0.64
SZSE.002463_2019q1,0.6385,-2.196,191583616,-0.2437
SZSE.002465_2019q1,-3.7787,-24.5961,-7003648,-0.18
SZSE.002470_2019q1,6.1179,-14.2017,327104000,-0.05
SHSE.601799_2019q1,0.7527,1.9702,86702592,-1.5937
SHSE.601860_2019q1,-1.964,18.089,0,-0.3
SZSE.002482_2019q1,-2.0989,-20.5353,679539712,-0.2
SZSE.002491_2019q1,-9.8216,-27.2289,95621248,-0.4291
SHSE.601865_2019q1,-0.4124,34.663,101040256,-0.17
SHSE.601866_2019q1,5.559,-17.6818,4964333568,-0.0675
SHSE.601872_2019q1,-0.7321,20.8944,1832928768,-0.14
SZSE.002544_2019q1,4.2981,8.4495,44046848,0.0247
SHSE.601869_2019q1,-9.9752,-44.7337,-70726400,-1.76
SHSE.601880_2019q1,-1.0637,3.8216,559771392,-0.0341
SZSE.002603_2019q1,6.8528,-19.9091,226310912,-0.26
SHSE.601928_2019q1,-0.7499,8.2299,276665344,-0.394
SHSE.603000_2019q1,-10.5437,-3.7619,-25644416,-0.21
SZSE.002572_2019q1,-11.4354,-23.3301,-502082048,-0.923
SZSE.002573_2019q1,-3.4467,-24.4249,113759296,-0.3946
SZSE.002625_2019q1,-0.4814,-35.7226,-18050048,-0.026
SZSE.002583_2019q1,-14.7084,-40.3023,-132588608,-0.31
SHSE.601958_2019q1,-0.5813,24.7583,-205093376,-0.096
SZSE.002635_2019q1,2.9984,-22.8344,197566848,-0.47
SZSE.002640_2019q1,1.7832,-51.4284,272934400,-0.27
SHSE.601966_2019q1,-1.1294,4.9386,-176794368,-0.74
SZSE.002589_2019q1,-0.6822,-22.9976,80626176,-0.391
SHSE.601969_2019q1,15.17,42.8942,-242870528,0.407
SHSE.603025_2019q1,-5.4472,-15.7717,-516799552,-0.33
SZSE.002701_2019q1,13.1779,-8.4437,1248005504,0
SHSE.601975_2019q1,8.5846,24.8146,51810028,-0.0359
SZSE.002653_2019q1,-6.891,-9.1084,-4182552,-0.26
SZSE.002709_2019q1,-12.9933,23.62,-283071104,-1.27
SZSE.002670_2019q1,19.6645,38.9393,2173539328,0.5091
SZSE.002665_2019q1,10.606,180.2261,-81718272,0.2623
SZSE.002672_2019q1,0.0541,0.4411,-797558976,-0.35
SZSE.002681_2019q1,17.3802,2.2261,65783552,0.3934
SHSE.603056_2019q1,-24.516,3.327,-188589312,-0.79
SZSE.002690_2019q1,-9.4434,22.7401,51075584,-0.5722
SZSE.002745_2019q1,-2.2473,11.0976,35858432,-0.47
SHSE.603077_2019q1,0.8466,-2.8381,-659803264,-0.03
SZSE.002812_2019q1,5.5378,36.1029,-319368192,-0.762
SZSE.002807_2019q1,-1.4193,14.0635,0,-0.3754
SZSE.002815_2019q1,-4.3597,-14.5092,117827392,-0.5305
SZSE.002821_2019q1,-4.3496,2.0874,16070656,-1.48
SZSE.002818_2019q1,-0.6873,-10.2131,227488832,-1.25
SZSE.002831_2019q1,-6.9514,-12.9238,7707648,-1.9764
SZSE.002839_2019q1,1.3975,9.4185,0,-0.32
SHSE.603225_2019q1,-6.2614,-8.4956,-277160896,-1.47
SZSE.002797_2019q1,11.5472,91.2958,0,0.044
SHSE.603233_2019q1,5.1541,7.3943,92988160,-0.87
SHSE.603228_2019q1,-4.6574,14.6401,179223552,-1.52
SZSE.002920_2019q1,-6.4577,-18.3753,-115876608,-0.68
SZSE.002867_2019q1,-2.8833,-10.9358,120579328,-1.27
SHSE.603198_2019q1,12.8969,-8.4706,378596608,-0.53
SZSE.002925_2019q1,-13.9897,19.2343,108442368,-1.47
SZSE.002926_2019q1,4.7258,58.3212,0,-0.15
SHSE.603256_2019q1,0,0,0,0
SZSE.002936_2019q1,2.7615,2.2677,0,-0.29
SZSE.002941_2019q1,-25.486,3.087,553535744,-0.66
SHSE.603317_2019q1,0,0,0,0
SZSE.002946_2019q1,-12.6589,1.0551,534872384,-0.29
SZSE.002948_2019q1,-1.0408,66.6493,0,-0.25
SHSE.603328_2019q1,-4.2792,-5.2138,122623488,-0.55
SZSE.002957_2019q1,0,0,0,0
SHSE.603338_2019q1,-4.7431,-26.4559,82012032,-1.53
SHSE.603355_2019q1,-1.8892,-9.4084,97452416,-0.84
SHSE.603377_2019q1,-6.1014,4.6832,-55125052,-0.33
SHSE.603379_2019q1,0,0,0,0
SHSE.603444_2019q1,0.5414,18.1781,121856512,-7.13
SHSE.603515_2019q1,-14.7422,-2.8759,121252352,-1.08
SHSE.603517_2019q1,0.3896,6.1759,1031524928,-1.12
SHSE.603486_2019q1,-14.8555,-22.0084,17466112,-1.09
SHSE.603556_2019q1,-0.6015,21.5659,572649472,-0.52
SHSE.603568_2019q1,2.2652,-1.4535,-160318912,-0.74
SHSE.603650_2019q1,-5.6529,-11.8339,25629056,-0.56
SHSE.603712_2019q1,-10.0627,15.8221,11428096,-0.289
SHSE.603707_2019q1,4.8767,-12.7854,140292992,-0.4999
SHSE.603659_2019q1,-4.8361,32.3254,-187756544,-1.07
SHSE.603806_2019q1,1.0575,47.4866,219107840,-1.03
SHSE.603816_2019q1,2.3887,-4.8146,292114816,-1.67
SHSE.603766_2019q1,-1.6814,-10.4287,729931520,-0.3417
SHSE.603858_2019q1,-5.8179,20.0449,387138432,-1.8065
SHSE.603866_2019q1,-5.6095,-2.9528,-16590848,-1.1026
SHSE.603868_2019q1,-9.3402,-7.5832,169608960,-1.56
SHSE.603877_2019q1,-6.8458,-12.2412,-56804608,-1.02
SHSE.603882_2019q1,-4.1495,7.3938,86554688,-0.42
SHSE.603883_2019q1,5.6956,-2.8861,43159168,-0.97
SHSE.603885_2019q1,3.0001,-1.2589,482869504,-0.47
SHSE.603888_2019q1,-4.9953,0.7206,88739328,-0.4776
SHSE.603939_2019q1,2.7201,22.8747,20512512,-0.753
SHSE.603983_2019q1,0,0,0,0
SHSE.600085_2019q2,-0.7871,-8.2477,-111557632,0.227
SHSE.600089_2019q2,1.0327,-8.4409,88209408,0.1613
SHSE.600153_2019q2,3.6673,-0.1505,-2227003392,0.33
SZSE.000333_2019q2,6.1882,-0.0442,58789888,1.38
SHSE.600208_2019q2,0.5627,85.8725,-1379360768,0.107
SHSE.600170_2019q2,-5.1957,-19.364,2289608704,0.06
SHSE.600221_2019q2,-7.2487,-4.4975,-555339776,-0.0378
SZSE.000338_2019q2,0.4246,-4.8479,-116439040,0.34
SHSE.600219_2019q2,1.3595,1.4103,-19082240,0.04
SHSE.600176_2019q2,0.8598,0.8276,-213913088,0.1585
SHSE.600177_2019q2,3.9305,-25.5008,-1082162944,0.19
SHSE.600183_2019q2,3.6295,6.1377,-323559168,0.18
SHSE.600233_2019q2,2.2993,-5.0145,-930162176,0.1761
SZSE.000413_2019q2,-0.1129,-5.6521,-999809024,0.0748
SHSE.600188_2019q2,2.6745,-10.3267,-3485049856,0.6215
SZSE.000415_2019q2,-4.1681,-11.3061,1599650944,0.0871
SHSE.600196_2019q2,0.6442,1.8367,-2019098656,0.31
SZSE.000423_2019q2,-10.1688,-12.8649,-1056422912,-0.2475
SZSE.000425_2019q2,1.1287,-3.5948,1011511296,0.148
SHSE.603833_2019q2,11.5435,-1.854,114841472,1.29
SHSE.600309_2019q2,1.2828,-7.0454,-8487994368,0.9
SHSE.600271_2019q2,-5.9618,-21.3485,-1242808320,0.0857
SHSE.600276_2019q2,-0.5065,0.4216,1233338368,0.2728
SHSE.600332_2019q2,-2.603,-36.6545,-1201184768,0.702
SHSE.603799_2019q2,0.2119,5.9331,-1359472848,0.015
SHSE.600340_2019q2,13.1141,2.2254,13721706496,1.81
SHSE.600346_2019q2,20.8459,30.095,-21031911424,0.47
SHSE.600297_2019q2,-0.5635,8.7693,-5013803008,0.0841
SHSE.600352_2019q2,-0.2816,-7.4993,632295424,0.3988
SHSE.600299_2019q2,-0.8704,2.4938,-246898176,0.09
SHSE.600406_2019q2,7.6159,5.9784,-2239273984,0.24
SHSE.600362_2019q2,-0.74,3.9765,-6145214464,0.17
SZSE.000538_2019q2,0.6994,-4.3126,12246657024,1.35
SHSE.600372_2019q2,6.8556,-24.5044,-96561152,0.1178
SHSE.600369_2019q2,-3.5421,-46.5379,0,0.02
SHSE.603899_2019q2,-2.3676,-0.2192,-376816768,0.231
SHSE.600383_2019q2,2.7821,-12.4443,1312849920,0.47
SHSE.600390_2019q2,-2.0481,-30.7053,-2355301664,0.1944
SHSE.600436_2019q2,-3.3287,-1.0421,431833600,0.57
SHSE.600438_2019q2,6.0455,11.2556,702078208,0.2473
SZSE.300003_2019q2,-0.8676,1.902,16612096,0.3235
SZSE.000568_2019q2,-2.2178,1.0899,-2095157248,0.843
SHSE.600398_2019q2,-2.8298,1.8396,-1554596864,0.21
SZSE.000625_2019q2,8.5622,3.8231,303732352,-0.03
SZSE.000630_2019q2,-1.5996,-15.6545,-747945984,0.012
SHSE.601006_2019q2,0.2611,-1.1308,-2771382272,0.27
SZSE.000627_2019q2,0.8923,20.893,-5637302272,0.08
SHSE.601012_2019q2,6.4587,-23.4718,4318981120,0.35
SZSE.300015_2019q2,3.3569,-2.866,-477148416,0.1
SZSE.000629_2019q2,-8.0755,-20.3298,555836160,0.052
SHSE.601009_2019q2,0.682,-6.432,0,0.42
SHSE.603986_2019q2,5.4778,24.3636,-255781248,0.5189
SZSE.300017_2019q2,12.7077,-5.5183,727971584,0.2856
SHSE.603993_2019q2,0.8728,10.7197,-6193152000,0.022
SHSE.600516_2019q2,-0.3185,13.6201,800436224,0.1432
SHSE.601021_2019q2,-1.4401,0.2288,-1662605696,0.41
SZSE.300024_2019q2,2.4886,-2.8751,72014848,0.0955
SHSE.600522_2019q2,0.5146,-45.0673,1117001728,0.191
SHSE.601018_2019q2,2.7167,-4.2245,-76594688,0.1
SHSE.600519_2019q2,-2.8305,-5.4112,-10199138304,6.95
SZSE.000596_2019q2,-7.3899,-18.1141,-530044928,0.92
SZSE.000651_2019q2,5.3781,4.437,-2714931200,1.35
SZSE.300033_2019q2,3.4925,3.4916,170374656,0.3
SHSE.600482_2019q2,1.3152,-17.3146,-12879872,0.21
SZSE.000703_2019q2,4.3555,-29.4808,-3095438848,0.3
SHSE.600535_2019q2,0.0597,-4.56,-463419392,0.2986
SZSE.000656_2019q2,18.4614,47.4463,2932899840,0.44
SZSE.000661_2019q2,-1.0289,-48.7102,-101705216,2.12
SHSE.600487_2019q2,-2.8764,-6.5307,-1438595072,0.1438
SZSE.000709_2019q2,1.8425,-6.1174,-2109169664,0.059
SHSE.600489_2019q2,0.1241,-8.8268,-687105472,0.01
SZSE.000671_2019q2,8.8601,8.3642,1283137536,0.26
SHSE.600547_2019q2,-0.6091,44.9196,-3239859712,0.13
SZSE.000723_2019q2,-3.7061,-20.393,-72300032,0.06
SHSE.600498_2019q2,1.9188,-7.8319,-1155066880,0.23
SZSE.000725_2019q2,-0.994,3.941,-5987774464,0.018
SHSE.601111_2019q2,-5.0303,-1.3303,515555328,0.03
SHSE.600606_2019q2,0.4305,6.6484,4307730432,0.38
SZSE.000728_2019q2,-3.2724,-13.5431,0,0
SZSE.300059_2019q2,0.4837,9.586,840154112,0.0602
SZSE.300070_2019q2,-1.4936,13.5291,1383049008,-0.0178
SHSE.601108_2019q2,-0.5329,-2.7936,0,0.1
SZSE.300122_2019q2,7.3676,-30.3906,-332513024,0.4031
SHSE.600570_2019q2,-7.4348,0.8067,24061952,0.2
SHSE.600566_2019q2,-0.3812,4.9779,-608331264,0.554
SHSE.601066_2019q2,-2.9122,-0.8271,0,0.11
SHSE.601117_2019q2,2.3143,-5.516,-2159847424,0.19
SZSE.300124_2019q2,4.4305,-2.8273,-153370112,0.16
SHSE.600583_2019q2,-1.7793,-15.2745,-200010752,-0.1
SZSE.300136_2019q2,-6.3192,-19.8731,-158431360,0.1307
SHSE.600585_2019q2,5.328,-5.9012,-196395008,1.7324
SZSE.300142_2019q2,0.2699,-16.0944,-372032000,0.0291
SHSE.600637_2019q2,-0.3154,2.8135,-554503168,0.149
SZSE.300144_2019q2,0.817,-22.0593,-547272832,0.2856
SHSE.600588_2019q2,9.9239,-6.3475,-323918496,0.16
SHSE.601088_2019q2,-0.429,0.8288,-4960993280,0.586
SHSE.601138_2019q2,-0.7825,4.1191,701693952,0.13
SZSE.000768_2019q2,1.8055,-10.745,806514688,0.0667
SHSE.600703_2019q2,-3.2288,-7.7227,-1635224576,0.07
SHSE.600705_2019q2,-0.6361,2.4991,-773383168,0.07
SHSE.601155_2019q2,15.0663,24.6743,-415539200,1.07
SZSE.000776_2019q2,-3.97,-20.1315,0,0.16
SHSE.600655_2019q2,1.5365,-4.5999,-2391166976,0.159
SHSE.600660_2019q2,3.1735,-1.9055,-1468611840,0.36
SHSE.601211_2019q2,-1.7896,15.7707,0,0.21
SZSE.000783_2019q2,-3.4527,-17.22,0,0.06
SHSE.601162_2019q2,-1.4486,-27.6548,0,0.007
SHSE.601212_2019q2,-2.3981,6.4772,499022208,-0.008
SHSE.600663_2019q2,4.0512,-173.3874,-731073536,0.2481
SZSE.000786_2019q2,-19.2868,3.6706,-1141839616,-0.603
SHSE.601166_2019q2,-1.4989,-12.2617,0,0.71
SHSE.601216_2019q2,-0.5574,-10.2473,-580358272,0.0838
SHSE.601169_2019q2,0.223,-4.1376,0,0.28
SHSE.600674_2019q2,-2.4226,-7.2344,891085312,0.0921
SHSE.601225_2019q2,1.1934,9.7328,-149089792,0.3181
SHSE.600733_2019q2,0.328,0.6068,535426048,0.0176
SHSE.601229_2019q2,0.8795,-14.8137,0,0.29
SHSE.600690_2019q2,4.0977,-0.7824,-2332737536,0.474
SHSE.600741_2019q2,-1.1193,-1.9312,-2332663808,0.482
SHSE.601186_2019q2,1.9178,-5.0991,10820427776,0.369
SHSE.601236_2019q2,0,0,0,0
SZSE.000858_2019q2,-10.0279,0.1787,-5113421824,0.737
SHSE.601238_2019q2,-1.5663,2.3239,-3191492608,0.21
SHSE.601198_2019q2,-2.495,-27.8429,0,0.113
SHSE.600760_2019q2,0.6918,-110.927,343540736,0.17
SZSE.000876_2019q2,1.8726,2.051,-982219776,0.22
SHSE.600809_2019q2,-15.7954,2.1747,-606533888,0.3563
SHSE.600816_2019q2,-9.8692,-24.933,0,-0.055
SZSE.000938_2019q2,0.6601,-18.9292,773785600,0.156
SHSE.601318_2019q2,1.5482,-2.3302,0,2.93
SHSE.601319_2019q2,4.4178,-0.359,0,0.22
SZSE.000895_2019q2,-1.6529,7.9717,-480195328,0.3341
SZSE.002001_2019q2,2.0097,22.8603,-1382927360,0.3
SZSE.000898_2019q2,2.299,-3.5439,-595000320,0.094
SHSE.601328_2019q2,0.2098,-10.4629,0,0.26
SZSE.002010_2019q2,4.8405,-11.8988,-897070848,0.14
SZSE.000961_2019q2,3.5801,77.614,6083284992,0.2237
SHSE.601336_2019q2,10.2584,0.4652,0,2.3
