id,label,roe_change,tagrt_change,workcap_change,eps_change
SZSE.002271_202001,0,1.989,-2.2431,696428032,0.44
SZSE.002271_202002,0,1.989,-2.2431,696428032,0.44
SZSE.002271_202003,0,1.989,-2.2431,696428032,0.44
SZSE.002294_201901,0,-1.7457,-1.9681,281180416,0.29
SZSE.002294_201902,0,-1.7457,-1.9681,281180416,0.29
SZSE.002294_201903,0,-1.7457,-1.9681,281180416,0.29
SZSE.002294_201904,0,-4.0822,-6.4764,216216064,-1.08
SZSE.002294_201905,0,-4.0822,-6.4764,216216064,-1.08
SZSE.002294_201906,0,-4.0822,-6.4764,216216064,-1.08
SZSE.002294_201907,0,0.4315,-1.593,-628004352,0.29
SZSE.002294_201908,0,0.4315,-1.593,-628004352,0.29
SZSE.002294_201909,0,0.4315,-1.593,-628004352,0.29
SZSE.002294_201910,0,-4.8104,-3.0998,209462528,0.09
SZSE.002294_201911,0,-4.8104,-3.0998,209462528,0.09
SZSE.002294_201912,0,-4.8104,-3.0998,209462528,0.09
SZSE.002294_202001,0,-4.8104,-3.0998,209462528,0.09
SZSE.002294_202002,0,-4.8104,-3.0998,209462528,0.09
SZSE.002294_202003,0,-4.8104,-3.0998,209462528,0.09
SHSE.601668_201901,0,0.6093,4.7466,-4013817856,0.25
SHSE.601668_201902,0,0.6093,4.7466,-4013817856,0.25
SHSE.601668_201903,0,0.6093,4.7466,-4013817856,0.25
SHSE.601668_201904,0,-2.5771,-3.6283,23179165696,-0.66
SHSE.601668_201905,0,-2.5771,-3.6283,23179165696,-0.66
SHSE.601668_201906,0,-2.5771,-3.6283,23179165696,-0.66
SHSE.601668_201907,0,2.2168,6.2364,-16050094080,0.24
SHSE.601668_201908,0,2.2168,6.2364,-16050094080,0.24
SHSE.601668_201909,0,2.2168,6.2364,-16050094080,0.24
SHSE.601668_201910,0,-0.7009,-0.5502,4848418816,0.23
SHSE.601668_201911,0,-0.7009,-0.5502,4848418816,0.23
SHSE.601668_201912,0,-0.7009,-0.5502,4848418816,0.23
SHSE.601668_202001,0,-0.7009,-0.5502,4848418816,0.23
SHSE.601668_202002,0,-0.7009,-0.5502,4848418816,0.23
SHSE.601668_202003,0,-0.7009,-0.5502,4848418816,0.23
SHSE.601669_201901,0,-0.6557,5.7498,-42387506176,0.1075
SHSE.601669_201902,0,-0.6557,5.7498,-42387506176,0.1075
SHSE.601669_201903,0,-0.6557,5.7498,-42387506176,0.1075
SHSE.601669_201904,0,-0.3519,2.9091,18499472896,-0.3563
SHSE.601669_201905,0,-0.3519,2.9091,18499472896,-0.3563
SHSE.601669_201906,0,-0.3519,2.9091,18499472896,-0.3563
SHSE.601669_201907,0,0.0518,2.8456,9770819072,0.1309
SHSE.601669_201908,0,0.0518,2.8456,9770819072,0.1309
SHSE.601669_201909,0,0.0518,2.8456,9770819072,0.1309
SHSE.601669_201910,0,-0.25,1.8175,2615449600,0.1039
SHSE.601669_201911,0,-0.25,1.8175,2615449600,0.1039
SHSE.601669_201912,0,-0.25,1.8175,2615449600,0.1039
SHSE.601669_202001,0,-0.25,1.8175,2615449600,0.1039
SHSE.601669_202002,0,-0.25,1.8175,2615449600,0.1039
SHSE.601669_202003,0,-0.25,1.8175,2615449600,0.1039
SZSE.002352_201901,0,1.3685,-3.7399,-815190528,0.34
SZSE.002352_201902,0,1.3685,-3.7399,-815190528,0.34
SZSE.002352_201903,0,1.3685,-3.7399,-815190528,0.34
SZSE.002352_201904,0,0.5257,-10.9178,-3683093120,-0.74
SZSE.002352_201905,0,0.5257,-10.9178,-3683093120,-0.74
SZSE.002352_201906,0,0.5257,-10.9178,-3683093120,-0.74
SZSE.002352_201907,0,2.8943,1.0013,3367096960,0.41
SZSE.002352_201908,0,2.8943,1.0013,3367096960,0.41
SZSE.002352_201909,0,2.8943,1.0013,3367096960,0.41
SZSE.002352_201910,0,-1.4724,2.6871,1361494528,0.28
SZSE.002352_201911,0,-1.4724,2.6871,1361494528,0.28
SZSE.002352_201912,0,-1.4724,2.6871,1361494528,0.28
SZSE.002352_202001,0,-0.2471,2.9982,5300693504,0.34
SZSE.002352_202002,0,-0.2471,2.9982,5300693504,0.34
SZSE.002352_202003,0,-0.2471,2.9982,5300693504,0.34
SHSE.601727_201901,0,0.2016,7.9763,-4408940544,0.0576
SHSE.601727_201902,0,0.2016,7.9763,-4408940544,0.0576
SHSE.601727_201903,0,0.2016,7.9763,-4408940544,0.0576
SHSE.601727_201904,0,-0.0613,-15.8022,3434899456,-0.1531
SHSE.601727_201905,0,-0.0613,-15.8022,3434899456,-0.1531
SHSE.601727_201906,0,-0.0613,-15.8022,3434899456,-0.1531
SHSE.601727_201907,0,0.9415,-8.0886,-1202470912,0.0719
SHSE.601727_201908,0,0.9415,-8.0886,-1202470912,0.0719
SHSE.601727_201909,0,0.9415,-8.0886,-1202470912,0.0719
SHSE.601727_201910,0,-1.267,4.3204,3128360960,0.0238
SHSE.601727_201911,0,-1.267,4.3204,3128360960,0.0238
SHSE.601727_201912,0,-1.267,4.3204,3128360960,0.0238
SHSE.601727_202001,0,-1.267,4.3204,3128360960,0.0238
SHSE.601727_202002,0,-1.267,4.3204,3128360960,0.0238
SHSE.601727_202003,0,-1.267,4.3204,3128360960,0.0238
SZSE.002410_201901,0,1.3438,-3.7375,32017536,0.1308
SZSE.002410_201902,0,1.3438,-3.7375,32017536,0.1308
SZSE.002410_201903,0,1.3438,-3.7375,32017536,0.1308
SZSE.002410_201904,0,-7.1086,15.573,6369920,-0.3428
SZSE.002410_201905,0,-7.1086,15.573,6369920,-0.3428
SZSE.002410_201906,0,-7.1086,15.573,6369920,-0.3428
SZSE.002410_201907,0,-1.1249,-10.0968,-358204928,0.0292
SZSE.002410_201908,0,-1.1249,-10.0968,-358204928,0.0292
SZSE.002410_201909,0,-1.1249,-10.0968,-358204928,0.0292
SZSE.002410_201910,0,0.9547,-4.8222,-64969984,0.0619
SZSE.002410_201911,0,0.9547,-4.8222,-64969984,0.0619
SZSE.002410_201912,0,0.9547,-4.8222,-64969984,0.0619
SZSE.002410_202001,0,0.5629,-1.9869,-882705120,0.0681
SZSE.002410_202002,0,0.5629,-1.9869,-882705120,0.0681
SZSE.002410_202003,0,0.5629,-1.9869,-882705120,0.0681
SZSE.002411_201901,0,-4.2872,-15.9096,-1821989248,-0.1296
SZSE.002411_201902,0,-4.2872,-15.9096,-1821989248,-0.1296
SZSE.002411_201903,0,-4.2872,-15.9096,-1821989248,-0.1296
SZSE.002411_201904,0,2.1213,-43.8004,725239296,-0.1628
SZSE.002411_201905,0,2.1213,-43.8004,725239296,-0.1628
SZSE.002411_201906,0,2.1213,-43.8004,725239296,-0.1628
SZSE.002411_201907,0,0.9333,-3.1223,1536076416,0.1319
SZSE.002411_201908,0,0.9333,-3.1223,1536076416,0.1319
SZSE.002411_201909,0,0.9333,-3.1223,1536076416,0.1319
SZSE.002411_201910,0,-0.7245,4.3431,189199232,0.0846
SZSE.002411_201911,0,-0.7245,4.3431,189199232,0.0846
SZSE.002411_201912,0,-0.7245,4.3431,189199232,0.0846
SZSE.002411_202001,0,-0.7245,4.3431,189199232,0.0846
SZSE.002411_202002,0,-0.7245,4.3431,189199232,0.0846
SHSE.601688_201901,0,-0.8938,-21.4659,0,0.05
SHSE.601688_201902,0,-0.8938,-21.4659,0,0.05
SHSE.601688_201903,0,-0.8938,-21.4659,0,0.05
SHSE.601688_201904,0,5.3107,69.339,0,-0.32
SHSE.601688_201905,0,5.3107,69.339,0,-0.32
SHSE.601688_201906,0,5.3107,69.339,0,-0.32
SHSE.601688_201907,0,-3.2191,-10.4688,0,0.15
SHSE.601688_201908,0,-3.2191,-10.4688,0,0.15
SHSE.601688_201909,0,-3.2191,-10.4688,0,0.15
SHSE.601688_201910,0,0.3212,6.5991,0,0.26
SHSE.601688_201911,0,0.3212,6.5991,0,0.26
SHSE.601688_201912,0,0.3212,6.5991,0,0.26
SHSE.601688_202002,0,0.3212,6.5991,0,0.26
SHSE.601688_202003,0,0.3212,6.5991,0,0.26
SZSE.002415_201901,0,2.4402,-2.973,3578042368,0.791
SZSE.002415_201902,0,2.4402,-2.973,3578042368,0.791
SZSE.002415_201903,0,2.4402,-2.973,3578042368,0.791
SZSE.002415_201904,0,-17.4243,-12.7595,5274685440,-1.072
SZSE.002415_201906,0,-17.4243,-12.7595,5274685440,-1.072
SZSE.002415_201907,0,6.7647,8.4304,-2680557568,0.276
SZSE.002415_201908,0,6.7647,8.4304,-2680557568,0.276
SZSE.002415_201909,0,6.7647,8.4304,-2680557568,0.276
SZSE.002415_201910,0,4.6736,3.2589,3515865088,0.416
SZSE.002415_201911,0,4.6736,3.2589,3515865088,0.416
SZSE.002415_201912,0,4.6736,3.2589,3515865088,0.416
SZSE.002415_202001,0,4.6736,3.2589,3515865088,0.416
SZSE.002415_202002,0,4.6736,3.2589,3515865088,0.416
SHSE.601800_201901,0,1.4021,-5.2441,-14450554880,0.41
SHSE.601800_201902,0,1.4021,-5.2441,-14450554880,0.41
SHSE.601800_201903,0,1.4021,-5.2441,-14450554880,0.41
SHSE.601800_201904,0,-2.8343,7.9712,10546512896,-0.91
SHSE.601800_201906,0,-2.8343,7.9712,10546512896,-0.91
SHSE.601800_201907,0,0.7543,5.6633,-9807304448,0.23
SHSE.601800_201908,0,0.7543,5.6633,-9807304448,0.23
SHSE.601800_201909,0,0.7543,5.6633,-9807304448,0.23
SHSE.601800_201910,0,0.1536,-1.2615,15323230976,0.29
SHSE.601800_201911,0,0.1536,-1.2615,15323230976,0.29
SHSE.601800_201912,0,0.1536,-1.2615,15323230976,0.29
SHSE.601800_202001,0,0.1536,-1.2615,15323230976,0.29
SHSE.601800_202002,0,0.1536,-1.2615,15323230976,0.29
SHSE.601800_202003,0,0.1536,-1.2615,15323230976,0.29
SZSE.002422_201901,0,-1.287,-11.6343,701933568,0.14
SZSE.002422_201902,0,-1.287,-11.6343,701933568,0.14
SZSE.002422_201903,0,-1.287,-11.6343,701933568,0.14
SZSE.002422_201904,0,0.5542,-33.9513,-898950144,-0.62
SZSE.002422_201905,0,0.5542,-33.9513,-898950144,-0.62
SZSE.002422_201906,0,0.5542,-33.9513,-898950144,-0.62
SZSE.002422_201907,0,0.8105,5.4513,1039927552,0.28
SZSE.002422_201908,0,0.8105,5.4513,1039927552,0.28
SZSE.002422_201909,0,0.8105,5.4513,1039927552,0.28
SZSE.002422_201910,0,-1.9207,-8.5617,-1491594240,0.13
SZSE.002422_201911,0,-1.9207,-8.5617,-1491594240,0.13
SZSE.002422_201912,0,-1.9207,-8.5617,-1491594240,0.13
SZSE.002422_202001,0,-1.9207,-8.5617,-1491594240,0.13
SZSE.002422_202002,0,-1.9207,-8.5617,-1491594240,0.13
SZSE.002422_202003,0,-1.9207,-8.5617,-1491594240,0.13
SHSE.601808_201901,0,1.2785,8.7982,-1816959488,0.0748
SHSE.601808_201902,0,1.2785,8.7982,-1816959488,0.0748
SHSE.601808_201903,0,1.2785,8.7982,-1816959488,0.0748
SHSE.601808_201904,0,0.1537,47.0569,8340480,-0.0083
SHSE.601808_201905,0,0.1537,47.0569,8340480,-0.0083
SHSE.601808_201906,0,0.1537,47.0569,8340480,-0.0083
SHSE.601808_201907,0,5.2298,-5.7263,463463424,0.1935
SHSE.601808_201908,0,5.2298,-5.7263,463463424,0.1935
SHSE.601808_201909,0,5.2298,-5.7263,463463424,0.1935
SHSE.601808_201910,0,2.3755,-11.0993,-2233405696,0.24
SHSE.601808_201911,0,2.3755,-11.0993,-2233405696,0.24
SHSE.601808_201912,0,2.3755,-11.0993,-2233405696,0.24
SHSE.601808_202001,0,-0.9415,-13.6473,264552704,0.0844
SHSE.601808_202002,0,-0.9415,-13.6473,264552704,0.0844
SHSE.601808_202003,0,-0.9415,-13.6473,264552704,0.0844
SHSE.601766_201901,0,0.8861,7.5915,-7155412992,0.13
SHSE.601766_201902,0,0.8861,7.5915,-7155412992,0.13
SHSE.601766_201903,0,0.8861,7.5915,-7155412992,0.13
SHSE.601766_201904,0,-3.5424,16.6626,4987338752,-0.33
SHSE.601766_201905,0,-3.5424,16.6626,4987338752,-0.33
SHSE.601766_201906,0,-3.5424,16.6626,4987338752,-0.33
SHSE.601766_201907,0,1.9293,-9.0648,-2331021312,0.11
SHSE.601766_201908,0,1.9293,-9.0648,-2331021312,0.11
SHSE.601766_201909,0,1.9293,-9.0648,-2331021312,0.11
SHSE.601766_201910,0,1.1678,2.7269,3185696768,0.12
SHSE.601766_201911,0,1.1678,2.7269,3185696768,0.12
SHSE.601766_201912,0,1.1678,2.7269,3185696768,0.12
SHSE.601766_202001,0,1.1678,2.7269,3185696768,0.12
SHSE.601766_202002,0,1.1678,2.7269,3185696768,0.12
SHSE.601766_202003,0,1.1678,2.7269,3185696768,0.12
SHSE.601818_201901,0,-1.3826,1.7621,0,0.11
SHSE.601818_201902,0,-1.3826,1.7621,0,0.11
SHSE.601818_201903,0,-1.3826,1.7621,0,0.11
SHSE.601818_201904,0,1.2449,13.5084,0,-0.42
SHSE.601818_201905,0,1.2449,13.5084,0,-0.42
SHSE.601818_201906,0,1.2449,13.5084,0,-0.42
SHSE.601818_201907,0,0.643,-6.9067,0,0.18
SHSE.601818_201908,0,0.643,-6.9067,0,0.18
SHSE.601818_201909,0,0.643,-6.9067,0,0.18
SHSE.601818_201910,0,0.0639,-3.4381,0,0.2
SHSE.601818_201911,0,0.0639,-3.4381,0,0.2
SHSE.601818_201912,0,0.0639,-3.4381,0,0.2
SHSE.601818_202001,0,-1.6341,-2.7188,0,0.11
SHSE.601818_202002,0,-1.6341,-2.7188,0,0.11
SHSE.601818_202003,0,-1.6341,-2.7188,0,0.11
SHSE.601828_201901,0,-2.6731,0.5339,1745567744,0.11
SHSE.601828_201902,0,-2.6731,0.5339,1745567744,0.11
SHSE.601828_201903,0,-2.6731,0.5339,1745567744,0.11
SHSE.601828_201904,0,1.45,-7.558,43083776,-0.83
SHSE.601828_201905,0,1.45,-7.558,43083776,-0.83
SHSE.601828_201906,0,1.45,-7.558,43083776,-0.83
SHSE.601828_201907,0,0.3567,-0.6714,1863711232,0.39
SHSE.601828_201908,0,0.3567,-0.6714,1863711232,0.39
SHSE.601828_201909,0,0.3567,-0.6714,1863711232,0.39
SHSE.601828_201910,0,-1.0143,-3.3623,-1338546688,0.31
SHSE.601828_201911,0,-1.0143,-3.3623,-1338546688,0.31
SHSE.601828_201912,0,-1.0143,-3.3623,-1338546688,0.31
SHSE.601828_202001,0,-1.0143,-3.3623,-1338546688,0.31
SHSE.601828_202002,0,-1.0143,-3.3623,-1338546688,0.31
SHSE.601828_202003,0,-1.0143,-3.3623,-1338546688,0.31
SZSE.002460_201901,0,-9.1719,-12.2888,2388076416,0.06
SZSE.002460_201902,0,-9.1719,-12.2888,2388076416,0.06
SZSE.002460_201903,0,-9.1719,-12.2888,2388076416,0.06
SZSE.002460_201904,0,-8.2705,12.4922,-687178496,-0.85
SZSE.002460_201905,0,-8.2705,12.4922,-687178496,-0.85
SZSE.002460_201906,0,-8.2705,12.4922,-687178496,-0.85
SZSE.002460_201907,0,-5.2819,-5.6065,-811385088,0.01
SZSE.002460_201908,0,-5.2819,-5.6065,-811385088,0.01
SZSE.002460_201909,0,-5.2819,-5.6065,-811385088,0.01
SZSE.002460_201910,0,-2.015,-3.8698,-148728576,0.02
SZSE.002460_201911,0,-2.015,-3.8698,-148728576,0.02
SZSE.002460_201912,0,-2.015,-3.8698,-148728576,0.02
SZSE.002460_202001,0,-2.015,-3.8698,-148728576,0.02
SZSE.002460_202002,0,-2.015,-3.8698,-148728576,0.02
SZSE.002460_202003,0,-2.015,-3.8698,-148728576,0.02
SZSE.002456_201901,0,-24.6196,0.028,-2918740544,-0.4702
SZSE.002456_201902,0,-24.6196,0.028,-2918740544,-0.4702
SZSE.002456_201903,0,-24.6196,0.028,-2918740544,-0.4702
SZSE.002456_201904,0,-6.2549,13.6023,916504000,0.0981
SZSE.002456_201905,0,-6.2549,13.6023,916504000,0.0981
SZSE.002456_201906,0,-6.2549,13.6023,916504000,0.0981
SZSE.002456_201907,0,12.6084,-11.7747,-1912826176,0.103
SZSE.002456_201908,0,12.6084,-11.7747,-1912826176,0.103
SZSE.002456_201909,0,12.6084,-11.7747,-1912826176,0.103
SZSE.002456_201910,0,2.2906,-7.5417,329839104,0.0589
SZSE.002456_201911,0,2.2906,-7.5417,329839104,0.0589
SZSE.002456_201912,0,2.2906,-7.5417,329839104,0.0589
SZSE.002456_202001,0,2.2906,-7.5417,329839104,0.0589
SZSE.002456_202002,0,2.2906,-7.5417,329839104,0.0589
SZSE.002456_202003,0,2.2906,-7.5417,329839104,0.0589
SZSE.002508_201901,0,1.1887,-2.332,442448896,0.48
SZSE.002508_201902,0,1.1887,-2.332,442448896,0.48
SZSE.002508_201903,0,1.1887,-2.332,442448896,0.48
SZSE.002508_201904,0,-5.4672,-1.5103,270506496,-1.21
SZSE.002508_201905,0,-5.4672,-1.5103,270506496,-1.21
SZSE.002508_201906,0,-5.4672,-1.5103,270506496,-1.21
SZSE.002508_201907,0,1.7369,-3.4171,-457812992,0.37
SZSE.002508_201908,0,1.7369,-3.4171,-457812992,0.37
SZSE.002508_201909,0,1.7369,-3.4171,-457812992,0.37
SZSE.002508_201910,0,0.9713,3.4056,389593088,0.43
SZSE.002508_201911,0,0.9713,3.4056,389593088,0.43
SZSE.002508_201912,0,0.9713,3.4056,389593088,0.43
SZSE.002508_202001,0,0.9713,3.4056,389593088,0.43
SZSE.002508_202002,0,0.9713,3.4056,389593088,0.43
SZSE.002508_202003,0,0.9713,3.4056,389593088,0.43
SHSE.601838_201901,0,0.0505,-8.5345,0,0.35
SHSE.601838_201902,0,0.0505,-8.5345,0,0.35
SHSE.601838_201903,0,0.0505,-8.5345,0,0.35
SHSE.601838_201904,0,-0.6574,-3.1646,0,-0.95
SHSE.601838_201905,0,-0.6574,-3.1646,0,-0.95
SHSE.601838_201906,0,-0.6574,-3.1646,0,-0.95
SHSE.601838_201907,0,-0.1539,-4.4772,0,0.34
SHSE.601838_201908,0,-0.1539,-4.4772,0,0.34
SHSE.601838_201909,0,-0.1539,-4.4772,0,0.34
SHSE.601838_201910,0,0.6541,-1.911,0,0.42
SHSE.601838_201911,0,0.6541,-1.911,0,0.42
SHSE.601838_201912,0,0.6541,-1.911,0,0.42
SHSE.601838_202001,0,0.6541,-1.911,0,0.42
SHSE.601838_202002,0,0.6541,-1.911,0,0.42
SHSE.601838_202003,0,0.6541,-1.911,0,0.42
SHSE.601788_201901,0,-3.0074,-9.258,0,-0.2376
SHSE.601788_201902,0,-3.0074,-9.258,0,-0.2376
SHSE.601788_201903,0,-3.0074,-9.258,0,-0.2376
SHSE.601788_201904,0,10.7647,68.1,0,0.2676
SHSE.601788_201905,0,10.7647,68.1,0,0.2676
SHSE.601788_201906,0,10.7647,68.1,0,0.2676
SHSE.601788_201907,0,-4.2588,-4.0386,0,0.059
SHSE.601788_201908,0,-4.2588,-4.0386,0,0.059
SHSE.601788_201909,0,-4.2588,-4.0386,0,0.059
SHSE.601788_201910,0,-0.4518,2.0625,0,0.141
SHSE.601788_201911,0,-0.4518,2.0625,0,0.141
SHSE.601788_201912,0,-0.4518,2.0625,0,0.141
SHSE.601788_202001,0,-5.0697,-14.1082,0,-0.3668
SHSE.601788_202002,0,-5.0697,-14.1082,0,-0.3668
SHSE.601788_202003,0,-5.0697,-14.1082,0,-0.3668
SZSE.002466_201901,0,-0.469,-6.0088,-3634201824,0.45
SZSE.002466_201902,0,-0.469,-6.0088,-3634201824,0.45
SZSE.002466_201903,0,-0.469,-6.0088,-3634201824,0.45
SZSE.002466_201904,0,-18.5208,-34.0515,-231151584,-1.83
SZSE.002466_201905,0,-18.5208,-34.0515,-231151584,-1.83
SZSE.002466_201907,0,-0.5727,-1.3861,-671030976,0.07
SZSE.002466_201908,0,-0.5727,-1.3861,-671030976,0.07
SZSE.002466_201909,0,-0.5727,-1.3861,-671030976,0.07
SZSE.002466_201910,0,-1.985,1.0692,-245245696,-0.05
SZSE.002466_201911,0,-1.985,1.0692,-245245696,-0.05
SZSE.002466_201912,0,-1.985,1.0692,-245245696,-0.05
SZSE.002466_202001,0,-1.985,1.0692,-245245696,-0.05
SZSE.002466_202002,0,-1.985,1.0692,-245245696,-0.05
SZSE.002466_202003,0,-1.985,1.0692,-245245696,-0.05
SHSE.601901_201901,0,0.1504,17.2989,0,0.02
SHSE.601901_201902,0,0.1504,17.2989,0,0.02
SHSE.601901_201903,0,0.1504,17.2989,0,0.02
SHSE.601901_201904,0,4.4156,46.4014,0,-0.01
SHSE.601901_201905,0,4.4156,46.4014,0,-0.01
SHSE.601901_201906,0,4.4156,46.4014,0,-0.01
SHSE.601901_201907,0,-2.1611,12.7779,0,0.02
SHSE.601901_201908,0,-2.1611,12.7779,0,0.02
SHSE.601901_201909,0,-2.1611,12.7779,0,0.02
SHSE.601901_201910,0,-0.2623,-21.219,0,0.04
SHSE.601901_201911,0,-0.2623,-21.219,0,0.04
SHSE.601901_201912,0,-0.2623,-21.219,0,0.04
SHSE.601901_202001,0,-0.2623,-21.219,0,0.04
SHSE.601901_202002,0,-0.2623,-21.219,0,0.04
SHSE.601901_202003,0,-0.2623,-21.219,0,0.04
SZSE.002468_201901,0,-2.144,4.7716,-535702272,0.29
SZSE.002468_201902,0,-2.144,4.7716,-535702272,0.29
SZSE.002468_201903,0,-2.144,4.7716,-535702272,0.29
SZSE.002468_201904,0,-8.2405,20.6871,159647232,-1.07
SZSE.002468_201905,0,-8.2405,20.6871,159647232,-1.07
SZSE.002468_201906,0,-8.2405,20.6871,159647232,-1.07
SZSE.002468_201907,0,0.8897,-6.4841,-643070720,0.27
SZSE.002468_201908,0,0.8897,-6.4841,-643070720,0.27
SZSE.002468_201909,0,0.8897,-6.4841,-643070720,0.27
SZSE.002468_201910,0,-2.5043,-7.6112,-151750656,0.18
SZSE.002468_201911,0,-2.5043,-7.6112,-151750656,0.18
SZSE.002468_201912,0,-2.5043,-7.6112,-151750656,0.18
SZSE.002468_202001,0,-2.5043,-7.6112,-151750656,0.18
SZSE.002468_202002,0,-2.5043,-7.6112,-151750656,0.18
SZSE.002468_202003,0,-2.5043,-7.6112,-151750656,0.18
SZSE.002475_201901,0,2.9767,-2.1777,1117774848,0.4
SZSE.002475_201902,0,2.9767,-2.1777,1117774848,0.4
SZSE.002475_201903,0,2.9767,-2.1777,1117774848,0.4
SZSE.002475_201904,0,-3.5562,9.8448,-243547648,-0.51
SZSE.002475_201905,0,-3.5562,9.8448,-243547648,-0.51
SZSE.002475_201906,0,-3.5562,9.8448,-243547648,-0.51
SZSE.002475_201907,0,3.0233,11.3888,-382617600,0.21
SZSE.002475_201908,0,3.0233,11.3888,-382617600,0.21
SZSE.002475_201909,0,3.0233,11.3888,-382617600,0.21
SZSE.002475_201910,0,4.1618,-7.3278,777709568,0.18
SZSE.002475_201911,0,4.1618,-7.3278,777709568,0.18
SZSE.002475_201912,0,4.1618,-7.3278,777709568,0.18
SZSE.002475_202001,0,4.1618,-7.3278,777709568,0.18
SZSE.002475_202002,0,4.1618,-7.3278,777709568,0.18
SZSE.002475_202003,0,4.1618,-7.3278,777709568,0.18
SHSE.601857_201901,0,-0.9759,-0.6439,-69268996096,0.027
SHSE.601857_201902,0,-0.9759,-0.6439,-69268996096,0.027
SHSE.601857_201903,0,-0.9759,-0.6439,-69268996096,0.027
SHSE.601857_201904,0,-1.0441,-8.894,89653993472,-0.234
SHSE.601857_201905,0,-1.0441,-8.894,89653993472,-0.234
SHSE.601857_201906,0,-1.0441,-8.894,89653993472,-0.234
SHSE.601857_201907,0,1.2964,-2.0733,-52386996224,0.099
SHSE.601857_201908,0,1.2964,-2.0733,-52386996224,0.099
SHSE.601857_201909,0,1.2964,-2.0733,-52386996224,0.099
SHSE.601857_201910,0,-0.5819,-1.7653,-6790004736,0.049
SHSE.601857_201911,0,-0.5819,-1.7653,-6790004736,0.049
SHSE.601857_201912,0,-0.5819,-1.7653,-6790004736,0.049
SHSE.601857_202001,0,-0.3381,0.8958,-66793996288,0.046
SHSE.601857_202002,0,-0.3381,0.8958,-66793996288,0.046
SHSE.601857_202003,0,-0.3381,0.8958,-66793996288,0.046
SZSE.001979_201901,0,5.3146,-9.506,-2513731584,1.01
SZSE.001979_201902,0,5.3146,-9.506,-2513731584,1.01
SZSE.001979_201903,0,5.3146,-9.506,-2513731584,1.01
SZSE.001979_201904,0,-7.3727,-69.9587,11736219648,-1.57
SZSE.001979_201905,0,-7.3727,-69.9587,11736219648,-1.57
SZSE.001979_201906,0,-7.3727,-69.9587,11736219648,-1.57
SZSE.001979_201907,0,-0.4114,33.2145,-4145455104,0.28
SZSE.001979_201908,0,-0.4114,33.2145,-4145455104,0.28
SZSE.001979_201909,0,-0.4114,33.2145,-4145455104,0.28
SZSE.001979_201910,0,-4.4967,-3.8915,11015331840,0
SZSE.001979_201911,0,-4.4967,-3.8915,11015331840,0
SZSE.001979_201912,0,-4.4967,-3.8915,11015331840,0
SZSE.001979_202001,0,-4.4967,-3.8915,11015331840,0
SZSE.001979_202002,0,-4.4967,-3.8915,11015331840,0
SZSE.001979_202003,0,-4.4967,-3.8915,11015331840,0
SZSE.002493_201901,0,-4.4447,6.52,-15684162560,-0.03
SZSE.002493_201902,0,-4.4447,6.52,-15684162560,-0.03
SZSE.002493_201903,0,-4.4447,6.52,-15684162560,-0.03
SZSE.002493_201904,0,2.2902,-35.9846,9117657088,-0.17
SZSE.002493_201905,0,2.2902,-35.9846,9117657088,-0.17
SZSE.002493_201906,0,2.2902,-35.9846,9117657088,-0.17
SZSE.002493_201907,0,-1.5032,14.3584,-1850816512,0.0663
SZSE.002493_201908,0,-1.5032,14.3584,-1850816512,0.0663
SZSE.002493_201909,0,-1.5032,14.3584,-1850816512,0.0663
SZSE.002493_201910,0,1.5136,-10.6465,-6438299648,0.1237
SZSE.002493_201911,0,1.5136,-10.6465,-6438299648,0.1237
SZSE.002493_201912,0,1.5136,-10.6465,-6438299648,0.1237
SZSE.002493_202001,0,1.5136,-10.6465,-6438299648,0.1237
SZSE.002493_202002,0,1.5136,-10.6465,-6438299648,0.1237
SZSE.002493_202003,0,1.5136,-10.6465,-6438299648,0.1237
SHSE.601919_201901,0,0.2986,12.0701,2997987328,0.04
SHSE.601919_201902,0,0.2986,12.0701,2997987328,0.04
SHSE.601919_201903,0,0.2986,12.0701,2997987328,0.04
SHSE.601919_201904,0,4.9205,26.4231,11722124288,-0.06
SHSE.601919_201905,0,4.9205,26.4231,11722124288,-0.06
SHSE.601919_201906,0,4.9205,26.4231,11722124288,-0.06
SHSE.601919_201907,0,-1.1059,-0.0321,4141691904,0.04
SHSE.601919_201908,0,-1.1059,-0.0321,4141691904,0.04
SHSE.601919_201909,0,-1.1059,-0.0321,4141691904,0.04
SHSE.601919_201910,0,1.0483,-24.0544,9531692288,0.08
SHSE.601919_201911,0,1.0483,-24.0544,9531692288,0.08
SHSE.601919_201912,0,1.0483,-24.0544,9531692288,0.08
SHSE.601919_202001,0,1.0483,-24.0544,9531692288,0.08
SHSE.601919_202002,0,1.0483,-24.0544,9531692288,0.08
SHSE.601919_202003,0,1.0483,-24.0544,9531692288,0.08
SZSE.002601_201901,0,-1.4762,-4.4946,-1377862912,0.48
SZSE.002601_201902,0,-1.4762,-4.4946,-1377862912,0.48
SZSE.002601_201903,0,-1.4762,-4.4946,-1377862912,0.48
SZSE.002601_201904,0,1.5637,5.6651,512143456,-0.83
SZSE.002601_201905,0,1.5637,5.6651,512143456,-0.83
SZSE.002601_201906,0,1.5637,5.6651,512143456,-0.83
SZSE.002601_201907,0,0.5274,-6.5684,-435837728,0.32
SZSE.002601_201908,0,0.5274,-6.5684,-435837728,0.32
